Title,Author,ISBN,Genre,Description,CoverUrl,RentalPrice,Copies
"AppleScript","Matt Neuburg",9780596005,"Programming","A book about programming.",https://covers.openlibrary.org/b/id/388832-L.jpg,1.99,1
"COMPSTAT","Leonard Presby",0394338111,"Programming","A book about programming.",https://covers.openlibrary.org/b/id/12798570-L.jpg,1.99,6
"SAS Language Guide for Personal Computers","SAS Institute",1555440991,"Programming","A book about programming.",https://covers.openlibrary.org/b/id/8350507-L.jpg,7.99,1
"Lucy Crocker 2.0","Caroline Preston",0340693061,"Programming","A book about programming.",https://covers.openlibrary.org/b/id/427752-L.jpg,2.99,3
"AppleScript","Adam Goldstein",0596008503,"Programming","A book about programming.",https://covers.openlibrary.org/b/id/389044-L.jpg,4.99,4
"Engineering Electronic Negotiations:","Michael Ströbel",0306474131,"Programming","A book about programming.",https://covers.openlibrary.org/b/id/2358361-L.jpg,4.99,2
"Personal Computer Pocket Guide (PC Pocket Guides)","Ian A. Clark",1850581924,"Programming","A book about programming.",https://covers.openlibrary.org/b/id/13292403-L.jpg,3.99,3
"Game development essentials","Troy Dunniway",9781418052,"Programming","A book about programming.",https://covers.openlibrary.org/b/id/2790753-L.jpg,7.99,2
"Mario Sironi","Mario Sironi",8843543938,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/12891132-L.jpg,9.99,5
"eWork and eBusiness in Architecture, Engineering and Construction","Manuel Martinez",0415416221,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/268017-L.jpg,1.99,1
"Mario Botta","Mario Botta",3791331868,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/1027227-L.jpg,2.99,6
"The construction of buildings","Robin Barry",0632026154,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/5090013-L.jpg,3.99,2
"Alvar Aalto","Alvar Aalto",0275496600,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4467119-L.jpg,9.99,1
"陰翳礼讃 (In'ei raisan)","谷崎潤一郎",2716902089,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/707129-L.jpg,1.99,2
"Georgian London","John N. Summerson",0300089872,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/12782392-L.jpg,3.99,1
"Zaha Hadid","Zaha Hadid",0892073462,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/3042050-L.jpg,3.99,1
"Urban design","Cliff Moughtin",0750657189,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/493628-L.jpg,7.99,2
"Landmarks of Toronto","J. Ross Robertson",0665130821,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/6064496-L.jpg,5.99,2
"Interior design visual presentation","Maureen Mitton",0471292591,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/1244893-L.jpg,2.99,3
"The future of architecture","Frank Lloyd Wright",9780452007,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/10429429-L.jpg,9.99,4
"Building systems for interior designers","Corky Binggeli",9780470228,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/304585-L.jpg,7.99,19
"Dominique Perrault, Architect","Dominique Perrault",0817659978,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4977010-L.jpg,3.99,1
"Room acoustics","Heinrich Kuttruff",0853348138,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/1224823-L.jpg,4.99,6
"Architecture of the Old South","Mills Lane",1558590447,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/783894-L.jpg,5.99,3
"Architecture","Clois E. Kicklighter",9781590701,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/806285-L.jpg,2.99,4
"Mies van der Rohe","Werner Blaser",3764356197,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/1024318-L.jpg,7.99,1
"Aus dem Leben der Bienen","Karl von Frisch",0151072515,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/9941996-L.jpg,4.99,2
"Architectural principles in the age of humanism","Rudolf Wittkower",0393005992,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/12363212-L.jpg,9.99,6
"The Eyes of the Skin","Juhani Pallasmaa",9781119941,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/2052727-L.jpg,1.99,7
"How designers think","Bryan Lawson",0408500727,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4365750-L.jpg,5.99,4
"Love's encore","Sandra Brown",0440149320,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/9704368-L.jpg,4.99,1
"The four books of architecture","TETRIS",0486213080,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/6503270-L.jpg,3.99,3
"Castle (Stephen Biesty's Cross-Sections)","Richard Platt",0340844019,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/13226240-L.jpg,4.99,3
"The architect's studio companion","Allen, Edward",9781119092,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4063770-L.jpg,9.99,2
"Robert Morris","Morris, Robert",0892071176,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/2178022-L.jpg,4.99,3
"An outline of European architecture","Nikolaus Pevsner",0140201092,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4962211-L.jpg,1.99,3
"Stadia","Geraint John",0750645342,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/1399958-L.jpg,2.99,2
"Cathedral","David Macaulay",0395175135,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/255587-L.jpg,1.99,2
"The architecture of humanism","Geoffrey Scott",0851390137,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/12660542-L.jpg,7.99,7
"Otto Wagner, 1841-1918","Heinz Geretsegger",0847802175,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4200112-L.jpg,4.99,1
"Mies van der Rohe","Ludwig Mies van der Rohe",0671206915,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/1261368-L.jpg,2.99,3
"The professional practice of architectural working drawings","Osamu A. Wakita",0471596639,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/3878078-L.jpg,3.99,15
"Tony Smith","Tony Smith",0870700715,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4791274-L.jpg,9.99,18
"Architecture without architects","Bernard Rudofsky",0385074875,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/629186-L.jpg,3.99,2
"The High Cost of Free Parking","Donald C. Shoup",1884829988,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/931442-L.jpg,4.99,1
"Town and Country Planning in the UK","Barry Cullingworth",9780415492,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/12625199-L.jpg,4.99,3
"Architect's legal handbook","Anthony Speaight",0750612193,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/11590161-L.jpg,2.99,6
"The Architecture of Happiness","Alain De Botton",9780141015,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/5314605-L.jpg,3.99,1
"The sustainable urban development reader","Stephen Wheeler",0415311861,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/5488084-L.jpg,9.99,5
"Tadao Ando","Tadao Andō",0847805476,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/12976265-L.jpg,9.99,3
"Modern construction handbook","Andrew Watts",3211834915,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/2197612-L.jpg,9.99,7
"Architectural graphic standards","Charles George Ramsey",0471533696,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/303604-L.jpg,2.99,1
"Barnett Newman","Barnett Newman",3775707956,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4898755-L.jpg,3.99,1
"The modern builders' guide","Minard Lafever",0486222608,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/9876436-L.jpg,4.99,7
"Elements of Style, the","Stephen Calloway",1554070791,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/909282-L.jpg,3.99,3
"Giving preservation a history","Max Page",0415934427,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/12441959-L.jpg,3.99,5
"Alizé","France Robitaille",2761621239,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/10436179-L.jpg,3.99,1
"Robert A.M. Stern","Robert A. M. Stern",0847816184,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/3998520-L.jpg,2.99,4
"Von Gerkan, Marg und Partner","Meinhard von Gerkan",3764362324,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/2235481-L.jpg,3.99,3
"Boston","Walter Muir Whitehill",0674002679,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/411534-L.jpg,5.99,2
"The Sermon on the Mount","Emmet Fox",0060629509,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/1618980-L.jpg,2.99,2
"Art and architecture in France, 1500 to 1700","Anthony Blunt",0140561048,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4574813-L.jpg,9.99,5
"Storia dell'architettura moderna","Leonardo Benevolo",0262020807,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4136103-L.jpg,5.99,3
"The classical orders of architecture","Robert Chitham",0847806715,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/5290825-L.jpg,4.99,3
"Richard Meier","Richard Meier",8808092364,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/5296570-L.jpg,2.99,1
"arq","Peter Carolin",9780521794,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4659404-L.jpg,1.99,1
"Lighting","Robert Bean",9780415644,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/1401010-L.jpg,7.99,2
"The art and architecture of Russia","George Heard Hamilton",0140560068,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4574820-L.jpg,5.99,1
"Engineering Writing by Design","Edward J. Rothwell",9781482234,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/12625905-L.jpg,2.99,2
"The dissertation","Iain Borden",0750647698,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/493519-L.jpg,3.99,2
"Architecture of regionalism in the age of globalization","Liane Lefaivre",9780415575,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/12754376-L.jpg,3.99,2
"Frank Lloyd Wright","Robin Langley Sommer",1890221236,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/853407-L.jpg,9.99,3
"American architecture and urbanism","Vincent Joseph Scully",0275781402,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/6382582-L.jpg,4.99,2
"Charles Rennie Mackintosh","Charles Rennie Mackintosh",0262181428,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/1030762-L.jpg,3.99,3
"London","Steen Eiler Rasmussen",0262680270,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/9487526-L.jpg,1.99,2
"David Adjaye","David Adjaye",0500286485,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/5371796-L.jpg,5.99,5
"Design-tech","Jason Alread",9780415817,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/12915400-L.jpg,1.99,1
"The art and architecture of the ancient Orient","Henri Frankfort",0300053312,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/160161-L.jpg,4.99,3
"Construction Drawings and Details for Interiors","Rosemary Kilmer",9781118944,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/8627209-L.jpg,4.99,3
"Managing the building design process","Gavin Tunstall",0750650699,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/1400739-L.jpg,2.99,3
"Structure as architecture","Andrew Charleson",0750665270,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/12849514-L.jpg,1.99,6
"Frank Lloyd Wright","Thomas A. Heinz",0312303300,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/3940504-L.jpg,4.99,3
"The architecture of Frank Lloyd Wright","William Allin Storrer",0262191717,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4430798-L.jpg,4.99,1
"Frank O. Gehry","Frank O. Gehry",8790029356,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/3765792-L.jpg,5.99,4
"The Gothic cathedral","Otto Georg von Simson",0691097410,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/440290-L.jpg,2.99,3
"Reading architectural working drawings","Edward John Muller",0131114689,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/4360149-L.jpg,7.99,2
"Andrea Palladio, 1508-1580","Manfred Wundram",9783836505,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/1029403-L.jpg,5.99,3
"Die Kunst der italianischen Renaissance","Rolf Toman",9783833150,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/1035899-L.jpg,3.99,15
"The fellowship","Roger Friedland",0060393882,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/8648562-L.jpg,4.99,3
"English country houses","Christopher Hussey",0907462685,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/5297904-L.jpg,3.99,3
"The natural house","Frank Lloyd Wright",0517020785,"Architecture","A book about architecture.",https://covers.openlibrary.org/b/id/12187468-L.jpg,1.99,2
